Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
ORXGH,HPV High Globulin Band result,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXGL,HPV Low Globulin Band result,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH06,HPV Type 6,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH11,HPV Type 11,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH16,HPV Type 16,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH18,HPV Type 18,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH26,HPV Type 26,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH31,HPV Type 31,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH33,HPV Type 33,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH35,HPV Type 35,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH39,HPV Type 39,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH40,HPV Type 40,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH42,HPV Type 42,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH45,HPV Type 45,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH51,HPV Type 51,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH52,HPV Type 52,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH53,HPV Type 53,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH54,HPV Type 54,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH55,HPV Type 55,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH56,HPV Type 56,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH58,HPV Type 58,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH59,HPV Type 59,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH61,HPV Type 61,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH62,HPV Type 62,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH64,HPV Type 64,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH66,HPV Type 66,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH67,HPV Type 67,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH68,HPV Type 68,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH69,HPV Type 69,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH70,HPV Type 70,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH71,HPV Type 71,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH72,HPV Type 72,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH73,HPV Type 73,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH81,HPV Type 81,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH82,HPV Type 82,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH83,HPV Type 83,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXH84,HPV Type 84,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXHPC,HPV CP 6108,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXHPI,HPV Type IS39,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
ORXHPV,Oral HPV Result,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,ORHPV_H,Human Papillomavirus (HPV) - Oral Rinse,2013,2014,Laboratory,None
LBDBCDLC,Blood cadmium comment code,PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDBCDSI,Blood cadmium (umol/L),PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDBMNLC,Blood manganese comment code,PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDBMNSI,Blood manganese (umol/L),PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDBPBLC,Blood lead comment code,PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDBPBSI,Blood lead (umol/L),PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDBSELC,Blood selenium comment code,PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDBSESI,Blood selenium (umol/L),PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDTHGLC,"Blood mercury, total comment code",PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBDTHGSI,"Blood mercury, total (umol/L)",PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBXBCD,Blood cadmium (ug/L),PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBXBMN,Blood manganese (ug/L),PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBXBPB,Blood lead (ug/dL),PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBXBSE,Blood selenium(ug/L),PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
LBXTHG,"Blood mercury, total (ug/L)",PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
SEQN,Respondent sequence number,PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
WTSH2YR,Blood metal weights,PBCD_H,"Lead, Cadmium, Total Mercury, Selenium, and Manganese - Blood",2013,2014,Laboratory,None
SEQN,Respondent sequence number.,TRICH_H,Trichomonas - Urine,2013,2014,Laboratory,None
URXUTRI,"Trichomonas, urine",TRICH_H,Trichomonas - Urine,2013,2014,Laboratory,None
SEQN,Respondent sequence number,UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URDUA3LC,Urinary Arsenous acid comment code,UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URDUA5LC,Urinary Arsenic acid comment code,UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URDUABLC,Urinary Arsenobetaine comment code,UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URDUACLC,Urinary Arsenocholine comment code,UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URDUDALC,Urinary Dimethylarsinic acid comment code,UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URDUMMAL,Urinary Monomethylarsonic acid comment code,UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URXUAB,Urinary Arsenobetaine (ug/L),UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URXUAC,Urinary Arsenocholine (ug/L),UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URXUAS3,Urinary Arsenous acid (ug/L),UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URXUAS5,Urinary Arsenic acid (ug/L),UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URXUCR,Urinary creatinine (mg/dL),UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URXUDMA,Urinary Dimethylarsinic acid (ug/L),UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
URXUMMA,Urinary Monomethylarsonic acid (ug/L),UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
WTFSM,Two year smoking weights,UASS_H,Arsenics - Speciated - Urine - Special Sample,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,UTAS_H,Arsenic - Total - Urine,2013,2014,Laboratory,None
URDUASLC,"Urinary arsenic, total Comment Code",UTAS_H,Arsenic - Total - Urine,2013,2014,Laboratory,None
URXUAS,"Urinary arsenic, total (ug/L)",UTAS_H,Arsenic - Total - Urine,2013,2014,Laboratory,None
URXUCR,Urinary creatinine,UTAS_H,Arsenic - Total - Urine,2013,2014,Laboratory,None
WTSA2YR,Subsample A Weights,UTAS_H,Arsenic - Total - Urine,2013,2014,Laboratory,None
LBDB12,Vitamin B12(pg/mL),VITB12_H,Vitamin B12,2013,2014,Laboratory,None
LBDB12SI,Vitamin B12 (pmol/L),VITB12_H,Vitamin B12,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,VITB12_H,Vitamin B12,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,CHLMDA_H,Chlamydia - Urine,2013,2014,Laboratory,None
URXUCL,"Chlamydia, urine",CHLMDA_H,Chlamydia - Urine,2013,2014,Laboratory,None
SEQN,Respondent sequence number,CHLM_H_R,Chlamydia - Urine - Youth,2013,2014,Laboratory,RDC Only
URXUCL,Urinary Chlamydia,CHLM_H_R,Chlamydia - Urine - Youth,2013,2014,Laboratory,RDC Only
LBXHE2,Herpes Simplex Virus Type 2,HSV_H_R,Herpes Simplex Virus Type-2 - Youth,2013,2014,Laboratory,RDC Only
SEQN,Respondent sequence number,HSV_H_R,Herpes Simplex Virus Type-2 - Youth,2013,2014,Laboratory,RDC Only
SEQN,Respondent sequence number.,TRIC_H_R,Trichomonas - Urine -Youth,2013,2014,Laboratory,RDC Only
URXUTRI,"Trichomonas, urine",TRIC_H_R,Trichomonas - Urine -Youth,2013,2014,Laboratory,RDC Only
ORXGH,HPV High Globulin Band result,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXGL,HPV Low Globulin Band result,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH06,HPV Type 6,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH11,HPV Type 11,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH16,HPV Type 16,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH18,HPV Type 18,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH26,HPV Type 26,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH31,HPV Type 31,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH33,HPV Type 33,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH35,HPV Type 35,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH39,HPV Type 39,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH40,HPV Type 40,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH42,HPV Type 42,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH45,HPV Type 45,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH51,HPV Type 51,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH52,HPV Type 52,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH53,HPV Type 53,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH54,HPV Type 54,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH55,HPV Type 55,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH56,HPV Type 56,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH58,HPV Type 58,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH59,HPV Type 59,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH61,HPV Type 61,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH62,HPV Type 62,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH64,HPV Type 64,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH66,HPV Type 66,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH67,HPV Type 67,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH68,HPV Type 68,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH69,HPV Type 69,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH70,HPV Type 70,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH71,HPV Type 71,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH72,HPV Type 72,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH73,HPV Type 73,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH81,HPV Type 81,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH82,HPV Type 82,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH83,HPV Type 83,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXH84,HPV Type 84,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXHPC,HPV CP 6108,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXHPI,HPV Type IS39,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
ORXHPV,Oral HPV Result,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
SEQN,Respondent sequence number.,OHPV_H_R,Human Papillomavirus (HPV) - Oral Rinse - Youth,2013,2014,Laboratory,RDC Only
SEQN,Respondent sequence number,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1009,Were you able to keep the storage containers cold in the cooler with ice packs or in the refrigerator until this appointment?,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1010,How long was the sample not kept cold (minutes)?,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1011,Did you perform this collection on a day that you also went to work?,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1012,"When collecting the sample, did you have any difficulty in remembering or carrying out the instructions?",UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1013,Did you have any other problem when collecting the 24-hour urine sample?,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1014,Did you eat or drink more or less than you normally do because you were collecting your urine?,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1904A,Where was the urine collection started?,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1904B,Where was the urine collection ended?,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1ASSIG,Assigned to collect the 24-hour urine specimen on a weekday or weekend?,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1AVOL,Adjusted 24-hr urine volume (mL),UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1COLL,Day of the week the 24-hour urine specimen was collected.,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1DBMU,Number of days between the urine collection day and the day of MEC examination.,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1REAS,Reason(s) a urine specimen was incomplete,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1TOTIM,Total collection time (hours),UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1TOVOL,Total urine volume (mL),UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
UR1UCSTS,Urine collection status,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
URDNCSP,Number of complete 24-hour urine specimens,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
VPSU,Variance primary sampling unit (PSU),UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
VPSUBRR,Variance PSU for use with BRR weights,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
VSTRA,Variance stratum,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
VSTRABRR,Variance stratum for use with BRR weights,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB01,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 01,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB02,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 02,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB03,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 03,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB04,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 04,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB05,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 05,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB06,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 06,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB07,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 07,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB08,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 08,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB09,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 09,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB10,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 10,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB11,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 11,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB12,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 12,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB13,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 13,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB14,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 14,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB15,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 15,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB16,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 16,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR,1 year urine weight,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR01,1 year urine weight: Jackknife replicate weight 01,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR02,1 year urine weight: Jackknife replicate weight 02,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR03,1 year urine weight: Jackknife replicate weight 03,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2014,2014,Laboratory,RDC Only
